xxfbsj,tqsk,tqyb
20240516,昨天我市多云到晴，局部有短时阵雨，东部平原、沿江河谷及高海拔地区有6～8级偏北阵风，极大风速20.1m/s（8级，当阳芈月阵枯树岭）；最高气温28～30℃，最低气温16～18℃。,16日多云到晴，局部阵雨，17～31℃；17日多云到晴，南部局部有阵雨或雷阵雨，19～33℃；18日多云转阴天，西部有阵雨，21～32℃；宜昌市气象台发布
20240517,昨天我市多云到晴；最高气温31～33℃，最低气温16～20℃。,17日晴天，午后局部短时阵雨，20～33℃；18日晴转多云，西部有阵雨或雷阵雨，21～32℃；19日中雨，局部大雨，伴有雷暴大风、短时强降水等对流性天气，20～25℃。宜昌市气象台发布
20240518,昨天我市晴天；最高气温34～36℃，最低气温19～22℃。,18日多云，傍晚到夜间有阵雨或雷阵雨，局部伴有雷暴大风、短时强降水等强对流天气，21～32℃；19日中雨，局部大雨或暴雨，20～26℃；20日小雨，19～26℃。宜昌市气象台发布
20240519,昨天白天我市多云，夜间五峰西部、长阳西部、秭归大部、兴山南部出现中到大雨，其中秭归屈原镇、长阳渔峡口镇、五峰五峰镇及湾潭镇出现暴雨，其余地区小雨；全市累计雨量≥25毫米39站，≥50毫米5站，最大累计雨量63.1毫米（五峰五峰镇），最大小时雨强37.6毫米（长阳渔峡口镇）；最高气温29～30℃，最低气温20～23℃。,19日中到大雨，局地暴雨，伴有雷电，短时强降水等对流性天气，20～25℃；20日小到中雨，20～26℃；21日阴天转多云，20～28℃。宜昌市气象台发布
20240520,昨天我市大部出现大雨，兴山、夷陵、远安、五峰、秭归等地出现暴雨。据全市412个自动气象站监测显示，累计雨量≥25毫米277站，≥50毫米75站，最大累计雨量89.2毫米（夷陵区樟村坪镇桃坪河站），最大小时雨强33.3毫米（当阳王店镇跑马水库站）。,20日小到中雨，19～25℃；21日阴天到多云，局部有短时小雨，19～29℃；22日多云，20～32℃。宜昌市气象台发布
20240521,昨天我市北部出现小雨，局部中雨，南部出现小到中雨，局部大雨，最大累计雨量38.5毫米（宜都枝城镇九道河站）。,21日阴天到多云，南部县市有短时小雨，19～28℃；22日多云间晴，局部有阵雨或雷阵雨，19～31℃；23日多云到晴，20～33℃。宜昌市气象台发布
20240522,昨天我市多云间晴，最高气温29～31℃，最低气温17～20℃。,22-24日我市大部以多云到晴天气为主，西部山区午后局地有阵雨或雷阵雨，20～32℃。宜昌市气象台发布
20240523,昨天我市多云到晴，午后西部山区有分散性阵雨，最高气温30～33℃，最低气温18～21℃。,23-24日我市大部以多云到晴天气为主，午后西部山区局地有阵雨或雷阵雨，20～33℃；25日多云有阵雨，24～33℃。宜昌市气象台发布
20240524,昨天我市多云到晴，午后五峰西部出现雷阵雨；最高气温32～34℃，最低气温20～23℃。,24日多云到晴，午后西部山区局地有阵雨或雷阵雨，23～33℃；25日多云转阵雨，23～33℃；26日小到中雨，22～30℃。宜昌市气象台发布
20240525,昨天我市多云到晴，午后到夜间出现分散性阵雨或雷阵雨，五峰局部大雨；最高气温33～36℃，最低气温22～25℃。,25日多云到晴，午后到夜间有分散性阵雨或雷阵雨，24～34℃；26日多云转中雨，南部局部大雨，22～32℃；27日小雨转多云，20～27℃。宜昌市气象台发布
20240526,昨日午后至夜间宜昌城区及周边、夷陵区、长阳、秭归、兴山、远安出现雷阵雨，伴有6～8级阵风，其中夷陵区小溪塔街道出现暴雨；最大累计雨量58.9毫米，最大小时雨强50.7毫米，均出现在夷陵区小溪塔街道；最高气温大部34～35℃，最低气温22～26℃。,26日中雨，局部大雨或暴雨，伴有雷电、短时强降水等对流性天气，23～28℃；27日小雨转多云，19～27℃；28日多云到晴，19～30℃。此外，26日夜间至27日白天东部平原、沿江河谷及高海拔地区有5～7偏北阵风。宜昌市气象台发布
20240527,昨日我市大部小雨，西部中雨、局部大雨；最大累计雨量42.2毫米（五峰湾潭镇北风垭站），最大小时雨强23.6毫米（五峰长乐坪镇青岩冲站）；东部平原、沿江河谷及高海拔地区有5～7偏北阵风；最高气温大部27～31℃，最低气温21～26℃。,27日阴天到多云，局部有阵雨，19～30℃；28日晴转多云，局部有阵雨，19～32℃；29日多云转阵雨，西部中雨，20～28℃。宜昌市气象台发布
20240528,昨日我市多云，局部有短时阵雨；最高气温大部31～34℃，最低气温18～22℃。,28日晴转多云，局部有短时阵雨，20～32℃；29日多云转中雨，局部大雨，21～26℃；30日小雨，局部中雨，19～24℃。宜昌市气象台发布
20240529,昨日我市晴转多云，局部有阵雨；最高气温大部30～31℃，最低气温19～22℃。,29日阵雨转中雨，五峰、长阳等地局部大雨，19～26℃；30日小雨，南部中雨，18～24℃；31日多云，局部有阵雨，19～30℃。宜昌市气象台发布
20240530,昨日我市长阳、宜都中到大雨，五峰大雨，五峰湾潭镇出现暴雨，其他地区小到中雨，最大累计降水量50.6毫米，出现在五峰湾潭镇九门站，最高气温大部23～26℃，最低气温17～18℃。,30日北部阴天转多云，南部短时小雨转多云，19～24℃；31日-1日多云，局部有阵雨，21～32℃。宜昌市气象台发布
20240531,昨日我市大部阴天转多云，局部有短时小雨；最高气温大部23～26℃，兴山30℃；最低气温18～20℃。,未来三天我市大部以多云天气为主，局部有阵雨，20～31℃。宜昌市气象台发布
20240601,昨日我市大部多云，局部有短时小雨；最高气温大部29～31℃；最低气温19～22℃。,今明两天我市大部以多云天气为主，局部有阵雨，19～30℃；后天多云转小雨，19～29℃。宜昌市气象台发布
20240602,昨日我市大部多云，夜间西部有短时小雨；最高气温大部28～32℃；最低气温20～24℃。,今天我市阴天到多云，西部有阵雨，20～27℃；明天多云转小雨，19～28℃；后天小雨，19～25℃。宜昌市气象台发布
20240603,昨日我市多云到阴天，五峰出现短时小雨；最高气温25～28℃；最低气温18～21℃。,3日多云转小雨，19～28℃；4日阴天有小雨，20～25℃；5日多云，19～28℃。宜昌市气象台发布
20240604,昨日我市多云转小雨，西部局部中雨；最高气温27～31℃；最低气温17～20℃。,4日小雨转阴天，17～22℃；5日多云到晴，19～28℃；6日多云转小雨，19～30℃。宜昌市气象台发布
20240605,昨日我市大部小雨转阴天，局部中雨；最高气温西部18～20℃，东部21～23℃；最低气温16～18℃。,5日多云，18～28℃；6日多云转阴天，西部、南部夜间短时小雨，18～29℃；7日多云，20～29℃。宜昌市气象台发布
20240606,昨日我市多云；最高气温26～28℃；最低气温17～18℃。,6日多云转阴天，西部、南部夜间有短时小雨，18～29℃；7-8日多云，20～30℃。宜昌市气象台发布
20240607,昨日白天我市多云到晴，夜间大部出现短时小雨；最高气温28～31℃；最低气温18～21℃。,7日多云，20～29℃；8日多云转短时小雨，21～28℃；9日多云，22～30℃。宜昌市气象台发布
20240608,昨日我市多云，局部有短时小雨；最高气温28～30℃；最低气温20～21℃。,8日多云有间断小雨，21～30℃；9日多云，夜间局部有小雨，22～32℃；10日多云转小雨，23～32℃。宜昌市气象台发布
20240609,昨日我市多云，午后到夜间有间断小雨；最高气温29～32℃；最低气温19～23℃。,9日晴到多云，夜间西部地区有小雨，22～32℃；10日多云，傍晚到夜间有阵雨或雷阵雨，23～33℃；11日多云到晴，23～35℃。宜昌市气象台发布
20240610,昨日我市晴到多云，夜间北部、西部地区有小雨；最高气温29～33℃；最低气温21～24℃。,10日多云，傍晚到夜间有阵雨，23～32℃；11-12日晴到多云，午后局部有雷阵雨，24～35℃。宜昌市气象台发布
20240611,昨日白天我市多云到晴，夜间局部出现短时阵雨；最高气温31～35℃；最低气温22～24℃。,11日多云到晴，局部阵雨，24～32℃；12日晴转多云，24～35℃；13日多云，午后有阵雨或雷阵雨，25～34℃。宜昌市气象台发布
20240612,昨日我市多云转阵雨或雷阵雨，局地出现暴雨，最大累计雨量66.4毫米，最大小时雨强36.5毫米，均出现在夷陵区雾渡河镇龚家河站；最高气温32～35℃；最低气温21～25℃。,12日晴到多云，24～35℃；13日多云转阵雨或雷阵雨，25～34℃；14日多云转晴，26～36℃。宜昌市气象台发布
20240613,昨日我市晴转多云，五峰局部阵雨；最高气温36～38℃；最低气温22～25℃。,13日多云，午后有分散性阵雨，24～33℃；14-15日晴到多云，25～36℃。宜昌市气象台发布
20240614,昨日我市晴到多云，局部阵雨；最高气温大部35～37℃，兴山32℃；最低气温23～27℃。,14-15日晴到多云，局部阵雨，25～36℃；16日多云有阵雨或雷阵雨，局部伴有强对流天气，25～35℃。宜昌市气象台发布
20240615,昨日我市晴到多云，夜间北部、西部县市局部出现雷阵雨；最高气温大部36～37℃，兴山、远安39℃；最低气温22～26℃。,15日晴到多云，局部阵雨或雷阵雨，25～37℃；16-17日多云有阵雨或雷阵雨，局部伴有强对流天气，26～35℃。宜昌市气象台发布
20240616,昨日我市晴到多云，兴山局部阵雨；最高气温大部37～39℃；最低气温23～27℃。,16日多云转阵雨或雷阵雨，伴有强对流天气，25～33℃；17日多云，西部有阵雨，24～33℃；18日多云转阵雨或雷阵雨，伴有强对流天气，25～34℃。宜昌市气象台发布
20240617,昨日我市多云转阵雨或雷阵雨，其中长阳、五峰、秭归局部大雨或暴雨，最大累计雨量67.3毫米（长阳鸭子口乡杨溪站），最大小时雨量38.3毫米（秭归九畹溪镇茶园坡站）；中东部地区出现6-8级阵风；最高气温大部30～34℃；最低气温22～25℃。,17日阴天有阵雨，局部中雨，23～31℃；18日多云转阵雨或雷阵雨，局部中雨或大雨，伴有强对流天气，23～33℃；19日北部阴天有小到中雨，南部中到大雨、局部暴雨，24～30℃。宜昌市气象台发布
20240618,昨日我市北部阴天有短时小雨，南部阴天有小到中雨；最高气温北部29～32℃，南部23～26℃。,18日多云有分散性阵雨或雷阵雨，局部中雨或大雨，23～31℃；19-20日阴天有小到中雨，局部大雨，25～31℃。宜昌市气象台发布
20240619,昨日我市大部多云，有分散性阵雨；最高气温30～33℃，最高气温21～25℃。,19日多云转阵雨，局部中雨，24～32℃；20日阴天有中雨，局部大雨，25～31℃；21日大雨，南部部分地方暴雨，25～29℃。宜昌市气象台发布
20240620,昨日我市多云转小雨，局部中雨；最高气温31～34℃，最低气温22～26℃。,20日阴天有中雨，局部大雨，24～29℃；21日北部大雨，南部大雨到暴雨，局部大暴雨，伴有短时强降水等强对流天气，24～29℃；22日北部阴天转多云，南部小雨转多云，25～33℃。宜昌市气象台发布
20240621,昨日我市阴天有分散性小雨，局部大雨；最高气温27～29℃，兴山33℃，最低气温23～25℃。,21日北部中到大雨，南部大到暴雨，局部大暴雨，伴有短时强降水等强对流天气，25～29℃；22日阴天到多云，24～33℃；23日多云到晴，局部阵雨或雷阵雨，25～34℃。宜昌市气象台发布
20240622,昨日我市中西部地区大到暴雨、五峰西部大暴雨，其余地区小到中雨、局部大雨；据全市437个雨量站统计，累计雨量≥50毫米89站，≥100毫米13站，最大累计雨量154.2毫米（五峰采花乡万里站），最大小时雨量40.7毫米（21日08-09时 秭归磨坪站）。,22日北部阴天到多云，南部阴天有小雨、局部中雨，23～31℃；23日多云，西部阵雨，24～34℃；24日阵雨或雷阵雨，22～30℃。宜昌市气象台发布
