ssxzqh,bm,mc,lx,lb
420528,H42052802230,榔坪镇榔坪村卫生室6组便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802231,榔坪镇沙地村卫生室响潭园便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802232,榔坪镇榔坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802233,榔坪镇社坪村卫生室镇头河便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802234,榔坪镇马坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802245,资丘镇泉水湾村卫生室,定点医疗机构,村卫生室                      
420528,H42052802246,资丘镇资丘村卫生室,定点医疗机构,村卫生室                      
420528,H42052802247,资丘镇资丘村卫生室陈家坡便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802248,资丘镇淋湘溪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802249,资丘镇西阳坡村卫生室,定点医疗机构,村卫生室                      
420528,H42052802250,资丘镇杨家桥村卫生室,定点医疗机构,村卫生室                      
420528,H42052802251,资丘镇杨家桥村卫生室海棠堰便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802252,资丘镇杨家桥村卫生室4组便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802253,资丘镇天池口村卫生室纸坊头便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802254,资丘镇水连村卫生室,定点医疗机构,村卫生室                      
420528,H42052802255,资丘镇水连村低坪便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802256,资丘镇九龙村卫生室中坪便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802257,资丘镇五房岭村卫生室,定点医疗机构,村卫生室                      
420528,H42052802258,资丘镇柳松坪村卫生室柳松坪便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802259,资丘镇柳松坪村卫生室峡口便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802260,资丘镇柳松坪村鲍家湾便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802261,资丘镇对舞溪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802262,资丘镇对舞溪村卫生室苗儿冲便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802263,资丘镇中溪村卫生室6组便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802264,资丘镇万里城村卫生室,定点医疗机构,村卫生室                      
420528,H42052802265,资丘镇万里城村卫生室4组便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802266,资丘镇凉水寺村卫生室,定点医疗机构,村卫生室                      
420528,H42052802267,资丘镇陈家坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802268,资丘镇黄柏山村卫生室,定点医疗机构,村卫生室                      
420528,H42052802269,资丘镇黄柏山村卫生室四方台便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802270,资丘镇黄柏山村卫生室5组便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802271,资丘镇天池口村卫生室,定点医疗机构,村卫生室                      
420528,H42052802272,资丘镇九龙村卫生室,定点医疗机构,村卫生室                      
420528,H42052802273,龙舟坪镇西寺坪居委会卫生室,定点医疗机构,卫生所（室）                  
420528,H42052802274,资丘镇竹园坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802275,榔坪镇文家坪村卫生室3组便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802276,资丘镇资丘村卫生室桃山便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802277,资丘镇柿贝村卫生室,定点医疗机构,村卫生室                      
420528,H42052802278,资丘镇柳松坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802279,资丘镇中溪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802280,资丘镇天河坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802281,榔坪镇文家坪村卫生室龙潭便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802282,龙舟坪镇土地坡村卫生室,定点医疗机构,卫生所（室）                  
420528,H42052802283,龙舟坪镇鸣凤居委会鸣凤便民医疗点,定点医疗机构,卫生所（室）                  
420528,H42052802284,茶园村卫生室,定点医疗机构,村卫生室                      
420528,H42052802285,龙舟坪镇白氏坪居委会刘家冲便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802286,渔峡口镇梁山坝村卫生室三组医疗便民点,定点医疗机构,村卫生室                      
420528,H42052802287,龙舟坪镇黄家坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802288,龙舟坪镇津洋口社区津洋口便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802289,龙舟坪镇两河口村卫生室覃家河便民医疗点,定点医疗机构,卫生所（室）                  
420528,H42052802290,龙舟坪镇刘家坳村卫生室,定点医疗机构,村卫生室                      
420528,H42052802291,龙舟坪镇鸣凤居委会卫生室,定点医疗机构,村卫生室                      
420528,H42052802292,龙舟坪镇全伏山村卫生室,定点医疗机构,村卫生室                      
420528,H42052802293,龙舟坪镇白氏坪居委会白氏坪便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802294,龙舟坪镇王家棚村卫生室,定点医疗机构,村卫生室                      
420528,H42052802295,龙舟坪镇刘家坳村卫生室5组便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802296,大堰乡赵家堰村卫生室,定点医疗机构,村卫生室                      
420528,H42052802297,龙舟坪镇后山居委会后山便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802298,资丘镇柿贝村卫生室张家湾便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802299,大堰乡千丈坑村卫生室,定点医疗机构,村卫生室                      
420528,H42052802300,渔峡口镇渔坪村卫生5组便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802301,渔峡口镇西坪村卫生室赤坪便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802302,资丘镇天河坪村卫生室龙潭便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802303,龙舟坪镇合子坳村卫生室,定点医疗机构,村卫生室                      
420528,H42052802304,龙舟坪镇何家坪居委会卫生室,定点医疗机构,卫生所（室）                  
420528,H42052802305,龙舟坪镇邓家坝村卫生室,定点医疗机构,村卫生室                      
420528,H42052802306,龙舟坪镇王子石村卫生室,定点医疗机构,村卫生室                      
420528,H42052802307,榔坪镇文家坪村卫生室,定点医疗机构,卫生所（室）                  
420528,H42052802308,龙舟坪镇王家棚村卫生室桥头便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802309,长丰村卫生室眉毛湾便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802310,渔峡口镇西坪村卫生室施都便民医疗点,定点医疗机构,卫生所（室）                  
420528,H42052802311,龙舟坪镇板桥铺居委会马家溪便民医疗点,定点医疗机构,卫生所（室）                  
420528,H42052802312,龙舟坪镇后山居委会卫生室,定点医疗机构,村卫生室                      
420528,H42052802313,榔坪镇乐园村卫生室,定点医疗机构,村卫生室                      
420528,H42052802314,龙舟坪镇板桥铺居委会卫生室,定点医疗机构,村卫生室                      
420528,H42052802315,龙舟坪镇三渔冲村卫生室两叉河便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802316,龙舟坪镇郑家榜村卫生室,定点医疗机构,村卫生室                      
420528,H42052802317,榔坪镇社坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802318,龙舟坪镇白氏坪居委会白氏坪卫生室,定点医疗机构,村卫生室                      
420528,H42052802319,龙舟坪镇白氏坪居委会枇杷溪便民医疗点,定点医疗机构,村卫生室                      
420528,H42052802320,龙舟坪镇厚丰溪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802321,龙舟坪镇晒鼓坪村卫生室,定点医疗机构,村卫生室                      
420528,H42052802322,龙舟坪镇津洋口居委会龙津路便民医疗点,定点医疗机构,村卫生室                      
