xh,jgmc,wsjglb,xzqh,mzzlrc,bz,tjsj
1712,当阳市王店镇双莲村卫生室,村卫生室（所）,当阳市,18250,,2025.6
1713,当阳市玉泉办事处官道河村卫生室,村卫生室（所）,当阳市,11490,,2025.6
1714,当阳市坝陵办事处照耀村卫生室,村卫生室（所）,当阳市,7068,,2025.6
1715,当阳市河溶镇红胜村卫生室,村卫生室（所）,当阳市,9871,,2025.6
1716,当阳市王店镇黑土坡村卫生室,村卫生室（所）,当阳市,12418,,2025.6
1717,当阳市河溶镇红联村卫生室,村卫生室（所）,当阳市,12248,,2025.6
1718,当阳市王店镇白河村卫生室,村卫生室（所）,当阳市,12639,,2025.6
1719,当阳市玉泉办事处焦堤村卫生室,村卫生室（所）,当阳市,9386,,2025.6
1720,当阳市两河镇群丰村卫生室,村卫生室（所）,当阳市,4957,,2025.6
1721,当阳市玉阳办事处新民村卫生室,村卫生室（所）,当阳市,8064,,2025.6
1722,当阳市河溶镇郭场村中心卫生室,村卫生室（所）,当阳市,11123,,2025.6
1723,当阳市王店镇王店村卫生室,村卫生室（所）,当阳市,19623,,2025.6
1724,当阳市王店镇新店村卫生室,村卫生室（所）,当阳市,9171,,2025.6
1725,当阳市王店镇跑马村卫生室,村卫生室（所）,当阳市,15087,,2025.6
1726,当阳市坝陵办事处坝陵村卫生室,村卫生室（所）,当阳市,13094,,2025.6
1727,当阳市玉泉办事处子龙村卫生室,村卫生室（所）,当阳市,10513,,2025.6
1728,当阳市河溶镇前进村卫生室,村卫生室（所）,当阳市,7916,,2025.6
1729,当阳市庙前镇李店村卫生室,村卫生室（所）,当阳市,9145,,2025.6
1730,当阳市两河镇糜城村卫生室,村卫生室（所）,当阳市,13185,,2025.6
1731,当阳市草埠湖农场郑湖村卫生室,村卫生室（所）,当阳市,5953,,2025.6
1732,当阳市坝陵办事处群力村卫生室,村卫生室（所）,当阳市,7538,,2025.6
1733,当阳市半月镇春光村卫生室,村卫生室（所）,当阳市,8819,,2025.6
1734,当阳市草埠湖农场符台村卫生室,村卫生室（所）,当阳市,6376,,2025.6
1735,当阳市半月镇宇宙村卫生室,村卫生室（所）,当阳市,6559,,2025.6
1736,当阳市王店镇严河村卫生室,村卫生室（所）,当阳市,12924,,2025.6
1737,当阳市半月镇紫盖村卫生室,村卫生室（所）,当阳市,9246,,2025.6
1738,当阳市玉泉办事处柳林村卫生室,村卫生室（所）,当阳市,8080,,2025.6
1739,当阳市庙前镇长春村卫生室,村卫生室（所）,当阳市,8425,,2025.6
1740,当阳市玉泉街道雄风村卫生室,村卫生室（所）,当阳市,17301,,2025.6
1741,当阳市王店镇木店村卫生室,村卫生室（所）,当阳市,14338,,2025.6
1742,当阳市玉泉办事处金沙村卫生室,村卫生室（所）,当阳市,9368,,2025.6
1743,当阳市育溪镇前明村卫生室,村卫生室（所）,当阳市,8876,,2025.6
1744,当阳市育溪镇廖家垭村卫生室,村卫生室（所）,当阳市,8102,,2025.6
1745,当阳市育溪镇九冲村卫生室,村卫生室（所）,当阳市,9632,,2025.6
1746,当阳市育溪镇脚东村卫生室,村卫生室（所）,当阳市,19654,,2025.6
1747,当阳市育溪镇勤丰村卫生室,村卫生室（所）,当阳市,19095,,2025.6
1748,当阳市育溪镇光明村卫生室,村卫生室（所）,当阳市,19687,,2025.6
1749,当阳市半月镇龙台村卫生室,村卫生室（所）,当阳市,10202,,2025.6
1750,当阳市半月镇胡家湾村卫生室,村卫生室（所）,当阳市,3634,,2025.6
1751,当阳市草埠湖农场开源村卫生室,村卫生室（所）,当阳市,4631,,2025.6
1752,当阳市育溪镇白石港村卫生室,村卫生室（所）,当阳市,8459,,2025.6
1753,当阳市坝陵办事处鲁山村卫生室,村卫生室（所）,当阳市,12271,,2025.6
1754,当阳市坝陵办事处精耀村卫生室,村卫生室（所）,当阳市,9470,,2025.6
1755,当阳市坝陵办事处黄林村卫生室,村卫生室（所）,当阳市,8897,,2025.6
1756,当阳市坝陵办事处慈化村卫生室,村卫生室（所）,当阳市,11395,,2025.6
1757,当阳市半月镇先锋中心村卫生室,村卫生室（所）,当阳市,11764,,2025.6
1758,当阳市庙前镇巩河村卫生室,村卫生室（所）,当阳市,6488,,2025.6
1759,当阳市育溪镇水田湾村卫生室,村卫生室（所）,当阳市,9782,,2025.6
1760,当阳市两河镇群合村卫生室,村卫生室（所）,当阳市,11402,,2025.6
1761,当阳市庙前镇林桥村卫生室,村卫生室（所）,当阳市,8776,,2025.6
1762,当阳市玉泉办事处岩屋庙村卫生室,村卫生室（所）,当阳市,13867,,2025.6
1763,当阳市草埠湖农场台渡村卫生室,村卫生室（所）,当阳市,6068,,2025.6
1764,当阳市河溶镇前程村卫生室,村卫生室（所）,当阳市,11750,,2025.6
1765,当阳市玉泉办事处百宝寨村卫生室,村卫生室（所）,当阳市,7762,,2025.6
1766,当阳市育溪镇洪桥铺村卫生室,村卫生室（所）,当阳市,9643,,2025.6
1767,当阳市育溪镇曹岗村卫生室,村卫生室（所）,当阳市,13718,,2025.6
1768,当阳市草埠湖农场南湖村卫生室,村卫生室（所）,当阳市,5872,,2025.6
1769,当阳市玉阳办事处北门村卫生室,村卫生室（所）,当阳市,8026,,2025.6
1770,当阳市河溶镇民耀村卫生室,村卫生室（所）,当阳市,11805,,2025.6
1771,当阳市坝陵办事处苏河村卫生室,村卫生室（所）,当阳市,12388,,2025.6
1772,当阳市玉阳办事处长坂村卫生室,村卫生室（所）,当阳市,9186,,2025.6
1773,当阳市坝陵办事处白庙村卫生室,村卫生室（所）,当阳市,8585,,2025.6
1774,当阳市半月镇泰山村卫生室,村卫生室（所）,当阳市,8113,,2025.6
1775,当阳市河溶镇民和村卫生室,村卫生室（所）,当阳市,9165,,2025.6
1776,当阳市河溶镇民新村卫生室,村卫生室（所）,当阳市,10565,,2025.6
1777,当阳市河溶镇丁场村卫生室,村卫生室（所）,当阳市,9778,,2025.6
1778,当阳市育溪镇红旗村卫生室,村卫生室（所）,当阳市,9769,,2025.6
1779,当阳市育溪镇龙井村卫生室,村卫生室（所）,当阳市,12507,,2025.6
1780,当阳市王店镇同心村卫生室,村卫生室（所）,当阳市,8792,,2025.6
1781,当阳市王店镇朝阳观村卫生室,村卫生室（所）,当阳市,11384,,2025.6
1782,当阳市育溪镇八景坡村卫生室,村卫生室（所）,当阳市,16877,,2025.6
1783,当阳市玉阳办事处东群村卫生室,村卫生室（所）,当阳市,8551,,2025.6
1784,当阳市坝陵办事处群益村卫生室,村卫生室（所）,当阳市,14210,,2025.6
1785,当阳市河溶镇三星寺村卫生室,村卫生室（所）,当阳市,8888,,2025.6
1786,当阳市坝陵办事处花园村卫生室,村卫生室（所）,当阳市,11066,,2025.6
1787,当阳市庙前镇英雄村卫生室,村卫生室（所）,当阳市,10266,,2025.6
1788,当阳市河溶镇前华村卫生室,村卫生室（所）,当阳市,10555,,2025.6
1789,当阳市王店镇金星村卫生室,村卫生室（所）,当阳市,7827,,2025.6
1790,当阳市庙前镇山峰村卫生室,村卫生室（所）,当阳市,6962,,2025.6
1791,当阳市玉泉办事处枣林村卫生室,村卫生室（所）,当阳市,8949,,2025.6
1792,当阳市育溪镇同明村卫生室,村卫生室（所）,当阳市,6820,,2025.6
1793,当阳市王店镇满山红村卫生室,村卫生室（所）,当阳市,13123,,2025.6
1794,当阳市玉泉办事处三桥村卫生室,村卫生室（所）,当阳市,11364,,2025.6
1795,当阳市王店镇泉河村卫生室,村卫生室（所）,当阳市,10412,,2025.6
1796,当阳市两河镇胡场村卫生室,村卫生室（所）,当阳市,15896,,2025.6
1797,当阳市育溪镇马店村卫生室,村卫生室（所）,当阳市,15401,,2025.6
1798,当阳市庙前镇佟湖村卫生室,村卫生室（所）,当阳市,8225,,2025.6
1799,远安县洋坪镇洋坪村卫生室,村卫生室（所）,远安县,3791,,2025.6
1800,远安县旧县镇旧县村卫生室,村卫生室（所）,远安县,5739,,2025.6
1801,远安县洋坪镇万家咀村卫生室,村卫生室（所）,远安县,12331,,2025.6
1802,远安县洋坪镇蔡家沟村卫生室,村卫生室（所）,远安县,3701,,2025.6
1803,远安县洋坪镇徐家棚村卫生室,村卫生室（所）,远安县,14682,,2025.6
1804,远安县旧县镇徐家庄社区村卫生室,村卫生室（所）,远安县,9066,,2025.6
1805,远安县旧县镇鹿苑村卫生室,村卫生室（所）,远安县,5069,,2025.6
1806,远安县洋坪镇任家岗社区村卫生室,村卫生室（所）,远安县,5516,,2025.6
1807,远安县花林寺镇桃李村卫生室,村卫生室（所）,远安县,1571,,2025.6
1808,远安县旧县镇洪家社区村卫生室,村卫生室（所）,远安县,8067,,2025.6
1809,远安县洋坪镇左家坪社区村卫生室,村卫生室（所）,远安县,5363,,2025.6
1810,远安县洋坪镇芦溪湾社区村卫生室,村卫生室（所）,远安县,3680,,2025.6
1811,远安县嫘祖镇望家村卫生室,村卫生室（所）,远安县,8708,,2025.6
1812,远安县花林寺镇太平村卫生室,村卫生室（所）,远安县,1988,,2025.6
1813,远安县花林寺镇花林寺村卫生室,村卫生室（所）,远安县,9530,,2025.6
1814,远安县茅坪场镇茅坪场社区村卫生室,村卫生室（所）,远安县,6501,,2025.6
1815,远安县嫘祖镇田家村卫生室,村卫生室（所）,远安县,3882,,2025.6
1816,远安县花林寺镇慈化村卫生室,村卫生室（所）,远安县,1572,,2025.6
1817,远安县花林寺镇卫家岗村卫生室,村卫生室（所）,远安县,3136,,2025.6
1818,远安县花林寺镇魏家冲村卫生室,村卫生室（所）,远安县,1947,,2025.6
1819,远安县花林寺镇横岩坪村卫生室,村卫生室（所）,远安县,2048,,2025.6
1820,远安县嫘祖镇青峰村卫生室,村卫生室（所）,远安县,5438,,2025.6
1821,远安县嫘祖镇窑河村卫生室,村卫生室（所）,远安县,5411,,2025.6
1822,远安县嫘祖镇荷叶村卫生室,村卫生室（所）,远安县,1791,,2025.6
1823,远安县花林寺镇雷电村卫生室,村卫生室（所）,远安县,6840,,2025.6
1824,远安县花林寺镇宝华社区村卫生室,村卫生室（所）,远安县,2197,,2025.6
1825,远安县花林寺镇三孔村卫生室,村卫生室（所）,远安县,9199,,2025.6
1826,远安县花林寺镇木瓜铺村卫生室,村卫生室（所）,远安县,7769,,2025.6
1827,远安县河口乡朝阳村卫生室,村卫生室（所）,远安县,2050,,2025.6
1828,远安县嫘祖镇盐池村卫生室,村卫生室（所）,远安县,748,,2025.6
1829,远安县嫘祖镇西河村卫生室,村卫生室（所）,远安县,2897,,2025.6
1830,远安县嫘祖镇荷花店村卫生室,村卫生室（所）,远安县,4518,,2025.6
1831,远安县嫘祖镇定林村卫生室,村卫生室（所）,远安县,3422,,2025.6
1832,远安县鸣凤镇汪家社区村卫生室,村卫生室（所）,远安县,893,,2025.6
1833,远安县茅坪场镇晓坪村卫生室,村卫生室（所）,远安县,4968,,2025.6
1834,远安县鸣凤镇双泉社区村卫生室,村卫生室（所）,远安县,9550,,2025.6
1835,远安县洋坪镇芭芒店村卫生室,村卫生室（所）,远安县,3711,,2025.6
1836,远安县洋坪镇凤凰社区村卫生室,村卫生室（所）,远安县,6386,,2025.6
1837,远安县洋坪镇陈家湾村卫生室,村卫生室（所）,远安县,6259,,2025.6
1838,远安县旧县镇柏家村卫生室,村卫生室（所）,远安县,3892,,2025.6
1839,远安县茅坪场镇福河社区村卫生室,村卫生室（所）,远安县,3318,,2025.6
1840,远安县茅坪场镇银子村卫生室,村卫生室（所）,远安县,3520,,2025.6
1841,远安县茅坪场镇老观村卫生室,村卫生室（所）,远安县,4905,,2025.6
1842,远安县茅坪场镇瓦仓社区村卫生室,村卫生室（所）,远安县,6463,,2025.6
1843,远安县茅坪场镇两河社区村卫生室,村卫生室（所）,远安县,4171,,2025.6
1844,远安县洋坪镇蔡家湾社区村卫生室,村卫生室（所）,远安县,6735,,2025.6
1845,远安县河口乡漳沐村卫生室,村卫生室（所）,远安县,2662,,2025.6
1846,远安县嫘祖镇谭坪村卫生室,村卫生室（所）,远安县,2884,,2025.6
1847,远安县旧县镇红岩村卫生室,村卫生室（所）,远安县,5509,,2025.6
1848,远安县旧县镇观西社区村卫生室,村卫生室（所）,远安县,7774,,2025.6
1849,远安县嫘祖镇晒旗村卫生室,村卫生室（所）,远安县,1062,,2025.6
1850,远安县嫘祖镇金桥村卫生室,村卫生室（所）,远安县,2785,,2025.6
1851,远安县旧县镇杜家村卫生室,村卫生室（所）,远安县,3705,,2025.6
1852,远安县河口乡樟树村卫生室,村卫生室（所）,远安县,3750,,2025.6
1853,远安县茅坪场镇白云村卫生室,村卫生室（所）,远安县,5461,,2025.6
1854,远安县河口乡刘青村卫生室,村卫生室（所）,远安县,3580,,2025.6
1855,远安县旧县镇安鹿村卫生室,村卫生室（所）,远安县,7779,,2025.6
1856,远安县河口乡江范村卫生室,村卫生室（所）,远安县,4373,,2025.6
1857,远安县洋坪镇彭家沟村卫生室,村卫生室（所）,远安县,2030,,2025.6
1858,远安县洋坪镇金竹园村卫生室,村卫生室（所）,远安县,2468,,2025.6
1859,远安县茅坪场镇晓秦村卫生室,村卫生室（所）,远安县,4464,,2025.6
1860,远安县茅坪场镇铁炉湾村卫生室,村卫生室（所）,远安县,3089,,2025.6
1861,远安县茅坪场镇花台村卫生室,村卫生室（所）,远安县,3838,,2025.6
1862,远安县洋坪镇九里岗社区村卫生室,村卫生室（所）,远安县,8945,,2025.6
1863,远安县旧县镇石桥坪村卫生室,村卫生室（所）,远安县,8704,,2025.6
1864,远安县旧县镇观东村卫生室,村卫生室（所）,远安县,4614,,2025.6
1865,远安县花林寺镇龙凤村卫生室,村卫生室（所）,远安县,5578,,2025.6
1866,远安县茅坪场镇何家湾社区村卫生室,村卫生室（所）,远安县,2714,,2025.6
1867,远安县河口乡张桥社区村卫生室,村卫生室（所）,远安县,2995,,2025.6
1868,远安县河口乡双坪社区村卫生室,村卫生室（所）,远安县,2847,,2025.6
1869,远安县河口乡落星村卫生室,村卫生室（所）,远安县,4887,,2025.6
1870,远安县花林寺镇高楼社区村卫生室,村卫生室（所）,远安县,3746,,2025.6
1871,远安县鸣凤镇北门社区村卫生室,村卫生室（所）,远安县,3685,,2025.6
1872,远安县洋坪镇三板社区村卫生室,村卫生室（所）,远安县,7317,,2025.6
1873,远安县嫘祖镇苟家垭村卫生室,村卫生室（所）,远安县,6389,,2025.6
1874,远安县茅坪场镇八角村卫生室,村卫生室（所）,远安县,4650,,2025.6
1875,远安县旧县镇七里村卫生室,村卫生室（所）,远安县,7984,,2025.6
1876,远安县河口乡河口社区村卫生室,村卫生室（所）,远安县,0,,2025.6
1877,远安县河口乡巩裕社区村卫生室,村卫生室（所）,远安县,3004,,2025.6
1878,远安县洋坪镇南襄社区村卫生室,村卫生室（所）,远安县,7242,,2025.6
1879,远安县河口乡金竹村卫生室,村卫生室（所）,远安县,2754,,2025.6
1880,远安县河口乡黄竹社区村卫生室,村卫生室（所）,远安县,3269,,2025.6
1881,远安县花林寺镇凤阳村卫生室,村卫生室（所）,远安县,2187,,2025.6
1882,远安县嫘祖镇广坪村卫生室,村卫生室（所）,远安县,4540,,2025.6
1883,远安县嫘祖镇分水村卫生室,村卫生室（所）,远安县,5303,,2025.6
1884,远安县洋坪镇余家畈村卫生室,村卫生室（所）,远安县,5547,,2025.6
1885,远安县茅坪场镇九龙村卫生室,村卫生室（所）,远安县,3357,,2025.6
1886,远安县洋坪镇郑家冲社区村卫生室,村卫生室（所）,远安县,6418,,2025.6
1887,远安县茅坪场镇长荣村卫生室,村卫生室（所）,远安县,5340,,2025.6
1888,远安县洋坪镇老君社区村卫生室,村卫生室（所）,远安县,9513,,2025.6
1889,远安县鸣凤镇双利社区村卫生室,村卫生室（所）,远安县,4844,,2025.6
1890,远安县鸣凤镇花园社区村卫生室,村卫生室（所）,远安县,2655,,2025.6
1891,远安县旧县镇北沟村卫生室,村卫生室（所）,远安县,3570,,2025.6
1892,远安县旧县镇龙泉村卫生室,村卫生室（所）,远安县,5498,,2025.6
1893,远安县旧县镇董家村卫生室,村卫生室（所）,远安县,7755,,2025.6
1894,远安县洋坪镇百井村卫生室,村卫生室（所）,远安县,5427,,2025.6
1895,远安县洋坪镇马渡河社区村卫生室,村卫生室（所）,远安县,8530,,2025.6
1896,远安县洋坪镇双路社区村卫生室,村卫生室（所）,远安县,13457,,2025.6
1897,远安县花林寺镇罗家院村卫生室,村卫生室（所）,远安县,1580,,2025.6
1898,远安县鸣凤镇南门社区村卫生室,村卫生室（所）,远安县,5854,,2025.6
1899,远安县茅坪场镇龙河村卫生室,村卫生室（所）,远安县,3809,,2025.6
